0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000798,0.127442,-0.141521,0.013813,-0.000798,0.000266
-0.012481,0.490908,-0.502010,0.007246,-0.012481,0.003855
-0.060904,0.988952,-0.759463,-0.244968,-0.060902,0.015450
-0.209385,1.433212,-0.487887,-0.985745,-0.209338,0.039548
-0.587265,1.710590,0.323609,-2.112340,-0.586702,0.065197
-0.742979,2.082236,0.807998,-2.992228,-0.741994,0.075419
-0.797031,2.557943,0.696461,-3.365378,-0.795885,0.077994
-0.812450,2.932467,0.376838,-3.422269,-0.811314,0.078251
-0.814068,3.094561,0.193114,-3.399221,-0.813011,0.077259
-0.812727,3.005994,0.275634,-3.390803,-0.811763,0.075851
-0.802356,2.685090,0.562830,-3.352241,-0.801523,0.073408
-0.761690,2.221039,0.768836,-3.083044,-0.761100,0.068440
-0.643223,1.792107,0.490611,-2.352212,-0.643034,0.056771
-0.266832,1.497512,-0.278772,-1.247439,-0.267135,0.029133
-0.061205,1.100721,-0.727349,-0.368704,-0.061724,-0.002974
0.002201,0.599428,-0.585285,0.008279,0.001477,-0.020520
0.019620,0.193388,-0.232874,0.070465,0.018691,-0.028856
0.021465,0.006209,-0.042814,0.071658,0.020336,-0.032712
0.021137,0.073933,-0.132972,0.097424,0.019809,-0.035828
0.013781,0.385361,-0.466025,0.120160,0.012259,-0.036727
-0.021699,0.860446,-0.777366,-0.049046,-0.023398,-0.031043
-0.128876,1.332588,-0.641790,-0.673631,-0.130740,-0.013822
-0.462383,1.622647,0.135687,-1.775445,-0.464440,0.018751
-0.689266,1.955354,0.771911,-2.772688,-0.691494,0.038708
-0.762734,2.444430,0.744012,-3.245194,-0.765147,0.044892
-0.785368,2.874296,0.397810,-3.331545,-0.788004,0.046114
-0.788519,3.109528,0.127461,-3.294395,-0.791401,0.044777
-0.787989,3.094510,0.121592,-3.270293,-0.791119,0.042763
-0.782730,2.830462,0.376377,-3.256341,-0.786112,0.039878
-0.754529,2.380055,0.687241,-3.106433,-0.758176,0.033557
-0.664880,1.895253,0.643163,-2.556601,-0.668800,0.019662
-0.355473,1.556077,-0.004371,-1.531601,-0.359698,-0.013122
-0.067045,1.223602,-0.661817,-0.503976,-0.071776,-0.051705
0.016683,0.744428,-0.710662,0.043429,0.011480,-0.070991
0.043017,0.302577,-0.408101,0.191548,0.037439,-0.079521
0.047486,0.046582,-0.156740,0.199495,0.041594,-0.082572
0.047400,0.038659,-0.162495,0.215017,0.041210,-0.084170
0.043382,0.279708,-0.428228,0.240257,0.036908,-0.084496
0.019422,0.712060,-0.757619,0.132954,0.012733,-0.079965
-0.056133,1.197631,-0.755664,-0.368108,-0.062901,-0.066048
-0.290483,1.521246,-0.086411,-1.392812,-0.297179,-0.032276
-0.621135,1.823799,0.668031,-2.486815,-0.627982,0.004128
-0.725242,2.310095,0.763117,-3.087840,-0.732400,0.019317
-0.758506,2.791206,0.421374,-3.235915,-0.765977,0.025501
-0.764284,3.101901,0.078583,-3.206109,-0.772067,0.027285
-0.763879,3.165450,-0.010032,-3.181412,-0.771974,0.027792
-0.762039,2.973058,0.185080,-3.184028,-0.770446,0.027987
-0.744789,2.556520,0.559629,-3.137592,-0.753507,0.025289
-0.680412,2.040572,0.732126,-2.780561,-0.689438,0.015967
-0.470298,1.629313,0.301761,-1.909882,-0.479661,-0.008623
-0.099263,1.342908,-0.502974,-0.780503,-0.109249,-0.048640
0.015995,0.915400,-0.804941,-0.030829,0.005429,-0.068952
0.055791,0.445269,-0.599550,0.240929,0.044779,-0.075645
0.065311,0.115983,-0.296835,0.268074,0.053943,-0.075939
0.065873,0.018202,-0.193674,0.260714,0.054179,-0.073721
0.064233,0.172659,-0.361548,0.271364,0.052220,-0.070726
0.050025,0.545063,-0.681871,0.213162,0.037728,-0.064423
-0.001130,1.027569,-0.813796,-0.150840,-0.013640,-0.050812
-0.147787,1.414352,-0.353182,-1.026963,-0.160451,-0.021414
-0.531958,1.694652,0.476213,-2.179531,-0.544890,0.020050
-0.690360,2.146832,0.764141,-2.948001,-0.703643,0.041150
-0.740365,2.664094,0.492005,-3.207724,-0.754002,0.050809
-0.751419,3.049974,0.101815,-3.209862,-0.765430,0.055311
-0.751233,3.197980,-0.064566,-3.194617,-0.765626,0.057820
-0.750807,3.089646,0.054461,-3.208364,-0.765583,0.060282
-0.742083,2.735786,0.422752,-3.223347,-0.757251,0.061313
-0.699747,2.226495,0.747020,-3.031364,-0.715343,0.058147
-0.566295,1.745802,0.571276,-2.355456,-0.582367,0.046821
-0.186437,1.450622,-0.225141,-1.227579,-0.202964,0.017175
-0.009291,1.099031,-0.807064,-0.266905,-0.026265,-0.009636
0.051002,0.612418,-0.741997,0.164965,0.033570,-0.019657
0.068820,0.209927,-0.415344,0.243094,0.050946,-0.021627
0.071012,0.012983,-0.196683,0.219689,0.052705,-0.019647
0.070685,0.067233,-0.245279,0.211461,0.051947,-0.016785
0.064113,0.362560,-0.526099,0.192461,0.044946,-0.012016
0.032126,0.822701,-0.783440,-0.020739,0.012536,-0.001352
-0.063358,1.281982,-0.604448,-0.681005,-0.083374,0.020919
-0.389456,1.580396,0.170559,-1.794373,-0.409834,0.057629
-0.652803,1.962652,0.716390,-2.756101,-0.673366,0.078451
-0.729583,2.483567,0.618622,-3.195901,-0.750479,0.087138
-0.750682,2.936416,0.231863,-3.268784,-0.772043,0.091004
-0.752288,3.178479,-0.020814,-3.259756,-0.774178,0.092384
-0.751857,3.165658,0.006941,-3.275629,-0.774282,0.093444
-0.748478,2.899558,0.309539,-3.312124,-0.771449,0.094042
-0.723468,2.434786,0.702487,-3.234864,-0.747060,0.092184
-0.639838,1.918674,0.752208,-2.753468,-0.664211,0.086037
-0.369249,1.569355,0.112233,-1.731610,-0.394591,0.067713
-0.065775,1.282314,-0.691309,-0.603311,-0.091849,0.034348
0.028206,0.805118,-0.820062,0.022187,0.001511,0.015367
0.059332,0.335283,-0.509854,0.190633,0.032013,0.007072
0.065032,0.034375,-0.182848,0.167532,0.037090,0.004595
0.065016,-0.022638,-0.097580,0.140455,0.036452,0.003934
0.063418,0.174754,-0.290685,0.136747,0.034233,0.003869
0.046556,0.587779,-0.630471,0.059769,0.016752,0.008113
-0.014942,1.091755,-0.738538,-0.348991,-0.045364,0.021482
-0.212397,1.478156,-0.228112,-1.275311,-0.243438,0.050754
-0.596043,1.791199,0.535661,-2.389190,-0.627519,0.077317
-0.716194,2.260356,0.741680,-3.083924,-0.748161,0.087492
-0.754134,2.755800,0.459961,-3.304530,-0.786709,0.090769
-0.761203,3.095801,0.130829,-3.315353,-0.794458,0.090859
-0.760682,3.193019,0.040379,-3.319821,-0.794634,0.089847
-0.759694,3.034372,0.233620,-3.351892,-0.794344,0.088709
-0.747027,2.647362,0.614907,-3.340424,-0.782396,0.085958
-0.696622,2.138785,0.832562,-3.036566,-0.732765,0.079632
-0.548569,1.712730,0.454012,-2.205104,-0.585525,0.063794
-0.171134,1.450266,-0.437364,-1.008417,-0.208860,0.028185
-0.010960,1.024379,-0.828863,-0.161808,-0.049508,-0.000406
0.042217,0.505882,-0.604773,0.147088,0.002836,-0.014250
0.055122,0.103058,-0.199465,0.151040,0.014936,-0.019996
0.055368,-0.071706,0.018375,0.110656,0.014392,-0.022004
0.055532,0.009261,-0.047509,0.098174,0.013766,-0.023920
0.049649,0.339137,-0.373427,0.094870,0.007104,-0.023894
0.014392,0.840674,-0.705780,-0.081037,-0.028887,-0.016465
-0.101005,1.337038,-0.586086,-0.716629,-0.144959,0.004091
-0.476861,1.664880,0.148182,-1.815904,-0.521558,0.041240
-0.683777,2.021974,0.750157,-2.804798,-0.729330,0.063874
-0.748213,2.520104,0.702745,-3.267882,-0.794600,0.071786
-0.766481,2.944446,0.372002,-3.365119,-0.813701,0.074382
-0.767936,3.163703,0.148486,-3.360253,-0.815990,0.074600
-0.767386,3.130298,0.197240,-3.374294,-0.816275,0.074411
-0.762500,2.850297,0.496759,-3.391170,-0.812222,0.073449
-0.734984,2.390806,0.812085,-3.239343,-0.785538,0.069594
-0.650794,1.904447,0.726073,-2.649610,-0.702168,0.059131
-0.380340,1.606046,-0.054916,-1.533857,-0.432535,0.029667
-0.071515,1.260698,-0.734534,-0.472668,-0.124785,-0.006968
0.021524,0.733533,-0.706337,0.044078,-0.032807,-0.024377
0.048652,0.241465,-0.290190,0.126839,-0.006635,-0.030509
0.051403,-0.056151,0.050523,0.084100,-0.004775,-0.030120
0.050967,-0.100753,0.116421,0.062094,-0.006092,-0.028663
0.050813,0.109426,-0.099461,0.067180,-0.007128,-0.027300
0.035309,0.551854,-0.520477,0.040525,-0.023475,-0.021292
-0.029730,1.097613,-0.742097,-0.298957,-0.089265,-0.004998
-0.249937,1.532685,-0.328191,-1.179703,-0.310169,0.028482
-0.612078,1.814337,0.523034,-2.354199,-0.673233,0.066063
-0.720942,2.249508,0.840451,-3.130101,-0.783068,0.082156
-0.758483,2.731006,0.628719,-3.410471,-0.821560,0.089064
-0.766435,3.069570,0.313632,-3.438618,-0.830465,0.092678
